customer_id,avg_monthly_balance,avg_monthly_inflow,avg_monthly_outflow,num_bounced_payments_last_year,num_active_credit_lines
CUST115849,93500.0,22100.0,7500.0,0,3
CUST115850,8100.0,29700.0,31300.0,1,2
CUST115851,20300.0,21900.0,17100.0,0,3
CUST115852,4800.0,10000.0,19300.0,0,2
CUST115853,3200.0,47000.0,64500.0,1,2
CUST115854,31200.0,19300.0,19800.0,0,0
CUST115855,1200.0,63300.0,22400.0,2,1
CUST115856,76600.0,36600.0,20800.0,0,3
CUST115857,7700.0,33700.0,113700.0,0,0
CUST115858,3100.0,20400.0,18500.0,0,2
CUST115859,16800.0,102200.0,39200.0,0,3
CUST115860,12100.0,24400.0,15700.0,0,3
CUST115861,10600.0,61800.0,41200.0,1,0
CUST115862,109700.0,15700.0,30100.0,0,1
CUST115863,12900.0,44400.0,67700.0,0,2
CUST115864,15700.0,17500.0,11600.0,0,3
CUST115865,11100.0,31000.0,6400.0,0,0
CUST115866,6400.0,25600.0,70600.0,0,4
CUST115867,67400.0,18400.0,68900.0,0,2
CUST115868,26700.0,27100.0,16300.0,1,0
CUST115869,35600.0,258600.0,11600.0,0,1
CUST115870,17400.0,27500.0,62400.0,2,0
CUST115871,3400.0,15100.0,56600.0,0,2
CUST115872,9100.0,26600.0,35800.0,0,1
CUST115873,16800.0,52600.0,15500.0,1,2
CUST115874,12300.0,37600.0,18400.0,0,1
CUST115875,38300.0,21600.0,45200.0,0,2
CUST115876,18700.0,33800.0,75900.0,1,1
CUST115877,3700.0,10400.0,15200.0,1,2
CUST115878,21500.0,34700.0,64000.0,0,1
CUST115879,7000.0,46900.0,47800.0,0,0
CUST115880,24000.0,56300.0,17500.0,0,2
CUST115881,16500.0,40400.0,16100.0,0,0
CUST115882,4200.0,56000.0,23800.0,0,1
CUST115883,287300.0,6000.0,35700.0,0,2
CUST115884,3300.0,18500.0,14200.0,0,2
CUST115885,9200.0,22700.0,50800.0,0,1
CUST115886,9900.0,39200.0,18500.0,0,3
CUST115887,14900.0,7800.0,8100.0,0,1
CUST115888,34800.0,40200.0,27600.0,0,6
CUST115889,9000.0,42100.0,24000.0,0,0
CUST115890,45800.0,11200.0,26000.0,1,2
CUST115891,16900.0,41100.0,29000.0,0,3
CUST115892,51900.0,6900.0,15400.0,1,1
CUST115893,4900.0,12100.0,12000.0,0,3
CUST115894,5300.0,71000.0,22200.0,1,2
CUST115895,35400.0,29400.0,17200.0,1,3
CUST115896,34600.0,21200.0,66400.0,0,2
CUST115897,29400.0,7300.0,27600.0,0,0
CUST115898,13700.0,28500.0,22100.0,0,3
CUST115899,4100.0,86700.0,34900.0,1,1
CUST115900,49800.0,25400.0,24400.0,0,2
CUST115901,1900.0,52700.0,65900.0,0,4
CUST115902,11300.0,21400.0,18000.0,1,1
CUST115903,52900.0,30300.0,63800.0,0,3
CUST115904,41000.0,35100.0,53000.0,0,4
CUST115905,10000.0,15200.0,37900.0,1,1
CUST115906,5200.0,40300.0,15600.0,0,1
CUST115907,41500.0,51400.0,19300.0,0,3
CUST115908,5400.0,19700.0,11800.0,0,1
CUST115909,64700.0,13400.0,27200.0,0,2
CUST115910,10400.0,31300.0,8900.0,0,3
CUST115911,26700.0,24000.0,10400.0,0,3
CUST115912,10600.0,27600.0,20500.0,0,1
CUST115913,10700.0,33000.0,15200.0,1,1
CUST115914,11700.0,42500.0,29700.0,0,2
CUST115915,17100.0,14500.0,14600.0,0,1
CUST115916,7800.0,96600.0,15400.0,1,0
CUST115917,8100.0,35100.0,41200.0,1,1
CUST115918,4000.0,34400.0,39100.0,1,2
CUST115919,45900.0,27700.0,11500.0,0,1
CUST115920,22800.0,31700.0,21600.0,0,0
CUST115921,14700.0,25700.0,31700.0,0,2
CUST115922,39100.0,33700.0,33900.0,0,3
CUST115923,22800.0,18900.0,16700.0,0,0
CUST115924,10100.0,11300.0,8300.0,0,1
CUST115925,2500.0,9200.0,5700.0,1,0
CUST115926,7300.0,22900.0,10800.0,0,2
CUST115927,21500.0,33100.0,38200.0,0,1
CUST115928,18700.0,25200.0,9900.0,1,1
CUST115929,5100.0,28500.0,37500.0,2,0
CUST115930,17800.0,28100.0,7200.0,0,1
CUST115931,10000.0,26400.0,64600.0,0,0
CUST115932,56500.0,13800.0,14000.0,0,2
CUST115933,7400.0,14800.0,49600.0,0,1
CUST115934,70200.0,29400.0,32200.0,0,2
CUST115935,2400.0,26900.0,67000.0,0,0
CUST115936,12000.0,23300.0,14600.0,0,0
CUST115937,34400.0,30500.0,37000.0,0,1
CUST115938,8200.0,31900.0,45800.0,0,0
CUST115939,23600.0,75900.0,27300.0,0,1
CUST115940,7600.0,23000.0,13700.0,2,3
CUST115941,14500.0,27500.0,24500.0,1,1
CUST115942,9800.0,17400.0,11300.0,1,0
CUST115943,37400.0,43000.0,17600.0,0,3
CUST115944,7600.0,32900.0,27300.0,0,3
CUST115945,41300.0,18000.0,64100.0,1,1
CUST115946,23900.0,45400.0,7400.0,0,2
CUST115947,2300.0,57200.0,21900.0,0,1
CUST115948,29200.0,81700.0,17700.0,0,1
CUST115949,2000.0,38400.0,12000.0,1,0
CUST115950,9000.0,20800.0,65500.0,0,5
CUST115951,3600.0,50600.0,72700.0,0,1
CUST115952,2000.0,19500.0,16800.0,0,1
CUST115953,8800.0,74600.0,31800.0,1,0
CUST115954,38000.0,36500.0,34900.0,0,0
CUST115955,8000.0,28300.0,19900.0,0,1
CUST115956,600.0,19600.0,50500.0,0,2
CUST115957,18400.0,24000.0,44400.0,1,2
CUST115958,2700.0,60200.0,25100.0,0,3
CUST115959,7900.0,75200.0,40400.0,0,0
CUST115960,15100.0,26100.0,120500.0,1,0
CUST115961,3100.0,35800.0,9600.0,1,2
CUST115962,4000.0,72200.0,8200.0,0,1
CUST115963,36900.0,28800.0,113900.0,0,4
CUST115964,23000.0,25700.0,7800.0,0,0
CUST115965,137200.0,36700.0,22900.0,0,1
CUST115966,13300.0,24400.0,19400.0,0,0
CUST115967,24500.0,23200.0,33800.0,0,1
CUST115968,55800.0,25800.0,32400.0,1,1
CUST115969,130200.0,21600.0,21200.0,0,0
CUST115970,28900.0,51300.0,47100.0,1,4
CUST115971,26900.0,30700.0,12600.0,0,2
CUST115972,6300.0,29100.0,26200.0,0,2
CUST115973,6700.0,81500.0,19800.0,1,1
CUST115974,2200.0,63200.0,15900.0,1,1
CUST115975,6700.0,66800.0,50100.0,2,3
CUST115976,2500.0,33100.0,17900.0,1,0
CUST115977,10000.0,22900.0,65900.0,1,0
CUST115978,6000.0,8600.0,11500.0,0,1
CUST115979,12200.0,104100.0,47800.0,0,2
CUST115980,1500.0,13800.0,22000.0,0,2
CUST115981,16200.0,21000.0,27200.0,0,0
CUST115982,8400.0,39200.0,8400.0,1,1
CUST115983,14600.0,20800.0,67200.0,0,3
CUST115984,36200.0,34200.0,35900.0,0,3
CUST115985,20700.0,33200.0,22700.0,0,2
CUST115986,8200.0,19600.0,41300.0,1,0
CUST115987,2100.0,28800.0,13800.0,1,3
CUST115988,35200.0,51400.0,41700.0,1,2
CUST115989,25300.0,19200.0,8600.0,1,2
CUST115990,10000.0,9600.0,20200.0,0,0
CUST115991,55800.0,51600.0,48400.0,1,0
CUST115992,9800.0,33000.0,19900.0,2,0
CUST115993,57800.0,55100.0,21900.0,0,1
CUST115994,6200.0,69800.0,93900.0,1,1
CUST115995,4600.0,15700.0,24100.0,1,0
CUST115996,23300.0,20800.0,61400.0,1,4
CUST115997,32000.0,23000.0,22100.0,1,1
CUST115998,36900.0,22700.0,12500.0,0,2
CUST115999,6400.0,8300.0,11700.0,0,1
CUST116000,60900.0,15200.0,19600.0,0,1
CUST116001,3700.0,18400.0,29500.0,0,1
CUST116002,6300.0,50900.0,27400.0,0,2
CUST116003,6900.0,50900.0,30400.0,0,1
CUST116004,26300.0,30700.0,19800.0,1,1
CUST116005,1700.0,22200.0,25100.0,0,4
CUST116006,12700.0,25300.0,12000.0,0,2
CUST116007,6700.0,19000.0,28200.0,0,3
CUST116008,19300.0,29300.0,23100.0,0,0
CUST116009,7300.0,194000.0,9700.0,0,1
CUST116010,46800.0,8400.0,21800.0,1,2
CUST116011,17400.0,15900.0,27100.0,0,0
CUST116012,18700.0,54800.0,74800.0,0,3
CUST116013,1500.0,31800.0,37100.0,0,1
CUST116014,20600.0,34400.0,27900.0,0,1
CUST116015,31700.0,20600.0,78000.0,0,5
CUST116016,33700.0,25900.0,74200.0,2,2
CUST116017,3000.0,44800.0,13000.0,0,4
CUST116018,8200.0,34600.0,21800.0,1,2
CUST116019,32200.0,20400.0,26200.0,0,5
CUST116020,176900.0,22900.0,30100.0,1,2
CUST116021,8600.0,26600.0,72400.0,1,0
CUST116022,18500.0,65600.0,58800.0,0,0
CUST116023,6100.0,30400.0,17400.0,0,1
CUST116024,5700.0,19000.0,40000.0,0,0
CUST116025,63400.0,30800.0,13600.0,1,0
CUST116026,9100.0,51700.0,9700.0,2,0
CUST116027,74500.0,10600.0,37500.0,1,3
CUST116028,91500.0,58200.0,37100.0,0,1
CUST116029,31000.0,25700.0,38500.0,1,1
CUST116030,7900.0,50000.0,26200.0,0,0
CUST116031,107100.0,33100.0,50800.0,0,2
CUST116032,1700.0,14800.0,20600.0,2,2
CUST116033,2100.0,10500.0,8800.0,0,6
CUST116034,67200.0,51100.0,22800.0,0,1
CUST116035,24600.0,22100.0,14900.0,1,0
CUST116036,4200.0,45600.0,31600.0,0,3
CUST116037,18300.0,24100.0,21800.0,0,1
CUST116038,7100.0,16400.0,26700.0,0,0
CUST116039,3600.0,83800.0,28300.0,0,1
CUST116040,10900.0,30200.0,19500.0,0,2
CUST116041,40300.0,25400.0,49800.0,0,5
CUST116042,5100.0,11400.0,13800.0,0,0
CUST116043,18200.0,11300.0,46700.0,1,1
CUST116044,26400.0,10000.0,26500.0,0,3
CUST116045,12200.0,21800.0,45700.0,2,1
CUST116046,34600.0,52200.0,28800.0,0,2
CUST116047,33000.0,83900.0,9000.0,0,3
CUST116048,37700.0,20000.0,92300.0,1,0
CUST116049,8800.0,38800.0,10700.0,0,1
CUST116050,7600.0,94200.0,43600.0,0,0
CUST116051,61300.0,26500.0,18400.0,1,1
CUST116052,33500.0,29300.0,28100.0,0,0
CUST116053,4600.0,39700.0,56900.0,0,0
CUST116054,35300.0,39100.0,31800.0,1,3
CUST116055,14700.0,21700.0,4700.0,1,1
CUST116056,4200.0,15900.0,25500.0,0,2
CUST116057,29400.0,46700.0,16300.0,0,2
CUST116058,30700.0,62700.0,22000.0,0,1
CUST116059,8000.0,25100.0,19800.0,0,3
CUST116060,23000.0,26500.0,3700.0,0,4
CUST116061,10200.0,30100.0,66800.0,0,1
CUST116062,13900.0,68100.0,24300.0,0,1
CUST116063,35300.0,25700.0,22400.0,0,2
CUST116064,18300.0,42900.0,12100.0,1,4
CUST116065,5600.0,9900.0,23300.0,1,1
CUST116066,4500.0,24900.0,17500.0,0,2
CUST116067,5900.0,21300.0,22800.0,0,2
CUST116068,10900.0,39000.0,21300.0,0,2
CUST116069,15000.0,52600.0,36500.0,1,4
CUST116070,25500.0,15200.0,35900.0,0,1
CUST116071,25100.0,46900.0,28000.0,1,2
CUST116072,31800.0,44000.0,24700.0,1,3
CUST116073,33300.0,4900.0,9100.0,0,1
CUST116074,9200.0,43700.0,31700.0,1,0
CUST116075,40600.0,23700.0,17700.0,1,0
CUST116076,6800.0,30200.0,24900.0,0,2
CUST116077,17300.0,8000.0,9300.0,2,0
CUST116078,4500.0,56900.0,34800.0,0,0
CUST116079,39000.0,21900.0,51400.0,1,0
CUST116080,17000.0,52500.0,29400.0,1,1
CUST116081,53100.0,28000.0,25700.0,0,0
CUST116082,15900.0,7100.0,25100.0,1,1
CUST116083,42600.0,24800.0,24800.0,0,1
CUST116084,13900.0,17300.0,27600.0,1,2
CUST116085,4800.0,42000.0,61200.0,0,2
CUST116086,44300.0,44400.0,45100.0,0,0
CUST116087,226300.0,18900.0,92800.0,1,0
CUST116088,162600.0,38800.0,19300.0,0,0
CUST116089,13500.0,37700.0,31000.0,0,1
CUST116090,12900.0,20800.0,19900.0,0,0
CUST116091,28100.0,54700.0,11800.0,0,4
CUST116092,13300.0,11200.0,11000.0,0,0
CUST116093,8700.0,39000.0,40600.0,1,0
CUST116094,2300.0,15200.0,4700.0,0,1
CUST116095,9200.0,11800.0,24100.0,1,2
CUST116096,34800.0,21700.0,24800.0,1,3
CUST116097,50500.0,14200.0,20100.0,0,2
CUST116098,24800.0,43100.0,31900.0,0,4
CUST116099,26900.0,39000.0,16700.0,0,0
CUST116100,5600.0,11000.0,31000.0,0,1
CUST116101,4200.0,13500.0,36200.0,0,1
CUST116102,3600.0,43500.0,15600.0,0,0
CUST116103,4500.0,65500.0,19700.0,0,0
CUST116104,5100.0,25200.0,50300.0,0,2
CUST116105,36400.0,78100.0,28800.0,0,2
CUST116106,19100.0,59100.0,9100.0,0,1
CUST116107,7700.0,47600.0,10100.0,0,3
CUST116108,22600.0,34900.0,19400.0,0,0
CUST116109,13600.0,30000.0,26400.0,0,0
CUST116110,34000.0,14100.0,21900.0,2,1
CUST116111,16800.0,65000.0,24300.0,0,1
CUST116112,5900.0,9000.0,48600.0,0,0
CUST116113,9500.0,48000.0,49900.0,0,3
CUST116114,13600.0,53500.0,30200.0,1,3
CUST116115,12100.0,103300.0,11900.0,0,4
CUST116116,7600.0,17200.0,14300.0,0,2
CUST116117,15400.0,17000.0,13000.0,1,0
CUST116118,6000.0,15200.0,18300.0,0,2
CUST116119,53600.0,20100.0,19900.0,1,1
CUST116120,19800.0,33100.0,20700.0,0,1
CUST116121,5200.0,26900.0,14900.0,1,2
CUST116122,4100.0,10300.0,81900.0,0,2
CUST116123,78700.0,17200.0,7600.0,0,0
CUST116124,15800.0,10000.0,53300.0,1,0
CUST116125,3700.0,15600.0,17400.0,1,1
CUST116126,5100.0,16100.0,66500.0,0,1
CUST116127,16000.0,8900.0,25400.0,0,1
CUST116128,8400.0,56900.0,32600.0,0,1
CUST116129,24300.0,36100.0,7600.0,0,2
CUST116130,28700.0,65500.0,27000.0,2,3
CUST116131,11400.0,17700.0,34600.0,0,0
CUST116132,37300.0,15900.0,21900.0,1,0
CUST116133,60000.0,41600.0,28600.0,0,1
CUST116134,13200.0,16800.0,20700.0,0,0
CUST116135,36800.0,20900.0,24300.0,0,0
CUST116136,8000.0,10200.0,18900.0,0,0
CUST116137,40200.0,29500.0,13200.0,0,0
CUST116138,10900.0,6600.0,28200.0,0,1
CUST116139,4600.0,18900.0,17000.0,1,1
CUST116140,3500.0,41000.0,9800.0,0,2
CUST116141,29800.0,9600.0,28800.0,0,0
CUST116142,16900.0,37400.0,2900.0,0,2
CUST116143,29100.0,67900.0,32800.0,0,1
CUST116144,20100.0,40900.0,19300.0,0,0
CUST116145,36100.0,85800.0,21800.0,0,0
CUST116146,6700.0,57700.0,16900.0,0,0
CUST116147,20600.0,21800.0,28200.0,0,1
CUST116148,8000.0,34000.0,12200.0,1,0
CUST116149,38900.0,15800.0,34600.0,0,3
CUST116150,13900.0,10400.0,12400.0,0,3
CUST116151,4300.0,17700.0,19800.0,0,0
CUST116152,700.0,11900.0,15200.0,0,0
CUST116153,19900.0,77800.0,33300.0,1,2
CUST116154,45400.0,68500.0,25100.0,0,1
CUST116155,10300.0,37600.0,29200.0,0,0
CUST116156,33300.0,14700.0,22900.0,2,5
CUST116157,44400.0,9800.0,23600.0,0,3
CUST116158,8400.0,46400.0,16000.0,0,2
CUST116159,9100.0,60600.0,43000.0,0,4
CUST116160,13700.0,58800.0,18200.0,0,0
CUST116161,4800.0,21200.0,28600.0,1,0
CUST116162,5400.0,12400.0,32100.0,1,3
CUST116163,7000.0,17700.0,17000.0,0,1
CUST116164,5300.0,20300.0,37000.0,0,1
CUST116165,11000.0,20900.0,22300.0,0,4
CUST116166,2000.0,51500.0,16500.0,0,5
CUST116167,2900.0,10600.0,3200.0,1,1
CUST116168,7300.0,65700.0,14100.0,1,0
CUST116169,22300.0,44300.0,9300.0,0,0
CUST116170,24000.0,24200.0,51900.0,0,1
CUST116171,12200.0,17500.0,38900.0,1,0
CUST116172,17500.0,20900.0,31300.0,0,0
CUST116173,1800.0,37500.0,26800.0,2,2
CUST116174,36900.0,61400.0,15000.0,0,1
CUST116175,2900.0,61100.0,129000.0,0,0
CUST116176,16500.0,23400.0,51100.0,1,0
CUST116177,1800.0,12500.0,25100.0,1,2
CUST116178,51300.0,20000.0,21500.0,0,0
CUST116179,27700.0,32100.0,36100.0,0,2
CUST116180,6700.0,20700.0,46600.0,0,1
CUST116181,4900.0,14700.0,78100.0,0,1
CUST116182,227000.0,50000.0,21300.0,3,0
CUST116183,5000.0,42300.0,21800.0,0,3
CUST116184,9800.0,13500.0,7200.0,0,3
CUST116185,8300.0,30700.0,19700.0,0,1
CUST116186,13600.0,21600.0,25000.0,0,1
CUST116187,164900.0,23200.0,26900.0,0,1
CUST116188,33900.0,20700.0,61100.0,0,0
CUST116189,9100.0,14700.0,11000.0,0,0
CUST116190,8600.0,14400.0,26000.0,1,2
CUST116191,10400.0,38800.0,18200.0,0,1
CUST116192,2800.0,7400.0,21300.0,0,1
CUST116193,26800.0,14600.0,73300.0,0,2
CUST116194,4600.0,16600.0,23100.0,1,0
CUST116195,20200.0,34800.0,14200.0,1,1
CUST116196,7900.0,38400.0,40000.0,1,0
CUST116197,7600.0,15300.0,29800.0,0,2
CUST116198,7900.0,35400.0,67700.0,1,3
CUST116199,28100.0,46700.0,28700.0,0,0
CUST116200,31300.0,22400.0,19300.0,0,3
CUST116201,1300.0,40300.0,105200.0,0,1
CUST116202,8100.0,31100.0,60300.0,1,1
CUST116203,15900.0,11700.0,12800.0,1,1
CUST116204,11500.0,39900.0,25800.0,0,0
CUST116205,3300.0,23400.0,18500.0,0,0
CUST116206,7200.0,31000.0,14200.0,1,3
CUST116207,3500.0,12600.0,12300.0,0,2
CUST116208,14900.0,59300.0,105900.0,0,4
CUST116209,29200.0,52200.0,16700.0,0,3
CUST116210,12000.0,26000.0,17900.0,0,1
CUST116211,10300.0,39500.0,23300.0,0,3
CUST116212,10600.0,69600.0,18300.0,0,1
CUST116213,17100.0,20500.0,34500.0,1,1
CUST116214,6800.0,27300.0,38500.0,0,1
CUST116215,27600.0,23700.0,60100.0,0,4
CUST116216,27600.0,28900.0,17600.0,1,0
CUST116217,3500.0,34800.0,45000.0,0,1
CUST116218,41400.0,56200.0,48000.0,0,3
CUST116219,6400.0,18000.0,20800.0,0,1
CUST116220,11300.0,27800.0,10400.0,0,1
CUST116221,29300.0,6900.0,58100.0,1,2
CUST116222,12600.0,45000.0,18300.0,0,1
CUST116223,25800.0,22400.0,30200.0,0,3
CUST116224,11600.0,31000.0,8900.0,0,0
CUST116225,4500.0,25900.0,46800.0,0,3
CUST116226,94200.0,78600.0,10700.0,1,1
CUST116227,3900.0,20400.0,8200.0,0,0
CUST116228,14600.0,34600.0,61500.0,0,1
CUST116229,12600.0,28100.0,27800.0,0,1
CUST116230,18300.0,21800.0,60900.0,1,3
CUST116231,15500.0,49000.0,53500.0,0,0
CUST116232,5500.0,38200.0,15600.0,2,0
CUST116233,32800.0,32500.0,14500.0,0,1
CUST116234,7400.0,30200.0,31200.0,0,2
CUST116235,47000.0,50600.0,39100.0,0,0
CUST116236,21700.0,23600.0,9000.0,0,0
CUST116237,64400.0,28200.0,7100.0,0,2
CUST116238,33600.0,17000.0,12700.0,0,3
CUST116239,18400.0,16400.0,37800.0,0,2
CUST116240,33700.0,32200.0,46800.0,1,0
CUST116241,11300.0,7300.0,42300.0,0,2
CUST116242,7300.0,22700.0,14400.0,1,2
CUST116243,76800.0,26900.0,19500.0,0,1
CUST116244,16900.0,22100.0,58200.0,0,1
CUST116245,20300.0,48900.0,22400.0,1,3
CUST116246,8400.0,23000.0,76900.0,1,2
CUST116247,94500.0,22200.0,16700.0,1,2
CUST116248,15700.0,35100.0,35000.0,2,1
CUST116249,27100.0,15400.0,34700.0,0,0
CUST116250,1100.0,34400.0,18700.0,0,1
CUST116251,7300.0,15300.0,55100.0,0,2
CUST116252,800.0,28400.0,6800.0,2,2
CUST116253,1800.0,44300.0,43100.0,0,2
CUST116254,18300.0,36100.0,8400.0,1,1
CUST116255,6600.0,54900.0,36400.0,2,0
CUST116256,27200.0,37500.0,65400.0,1,1
CUST116257,13100.0,12100.0,22200.0,0,1
CUST116258,15900.0,38400.0,48700.0,0,0
CUST116259,5700.0,8100.0,47200.0,0,2
CUST116260,51400.0,32100.0,20700.0,0,1
CUST116261,327700.0,20400.0,27300.0,0,1
CUST116262,9600.0,55400.0,13600.0,0,1
CUST116263,42300.0,36500.0,37300.0,0,2
CUST116264,7000.0,53200.0,23500.0,0,2
CUST116265,55700.0,64900.0,41700.0,0,1
CUST116266,6600.0,58300.0,38900.0,1,2
CUST116267,64000.0,14600.0,16100.0,0,0
CUST116268,1300.0,27900.0,54300.0,2,3
CUST116269,47800.0,13000.0,53600.0,1,1
CUST116270,7600.0,40900.0,26200.0,0,1
CUST116271,4100.0,32500.0,58600.0,0,0
CUST116272,113300.0,18100.0,18400.0,0,0
CUST116273,25200.0,14000.0,20700.0,0,0
CUST116274,33500.0,15700.0,41200.0,0,2
CUST116275,12800.0,46900.0,16800.0,1,3
CUST116276,17700.0,48700.0,26600.0,0,2
CUST116277,10500.0,21000.0,20900.0,0,4
CUST116278,10700.0,24100.0,21200.0,0,0
CUST116279,20700.0,10000.0,35800.0,1,3
CUST116280,5400.0,18700.0,15200.0,2,2
CUST116281,25700.0,55900.0,52200.0,2,1
CUST116282,6200.0,33700.0,27800.0,0,2
CUST116283,76600.0,36600.0,38000.0,0,0
CUST116284,45800.0,42900.0,21200.0,0,1
CUST116285,9500.0,21100.0,22000.0,0,1
CUST116286,9300.0,24300.0,23200.0,0,0
CUST116287,32800.0,14400.0,15400.0,0,1
CUST116288,19300.0,37900.0,21700.0,0,1
CUST116289,3700.0,13500.0,34500.0,0,1
CUST116290,21600.0,32800.0,7900.0,0,2
CUST116291,7300.0,28800.0,26100.0,0,1
CUST116292,12500.0,28900.0,33300.0,0,1
CUST116293,9900.0,13000.0,30100.0,1,2
CUST116294,15500.0,44300.0,15800.0,0,1
CUST116295,15500.0,41300.0,24800.0,1,0
CUST116296,25500.0,9300.0,32600.0,0,0
CUST116297,70200.0,15400.0,40500.0,0,2
CUST116298,44700.0,21000.0,22500.0,0,1
CUST116299,43800.0,36400.0,20100.0,0,1
CUST116300,42700.0,33900.0,27200.0,0,1
CUST116301,7400.0,51500.0,48300.0,0,1
CUST116302,19100.0,13500.0,32700.0,0,2
CUST116303,4900.0,36300.0,30400.0,0,0
CUST116304,10900.0,20700.0,7700.0,0,2
CUST116305,18400.0,12700.0,12500.0,0,4
CUST116306,55500.0,91300.0,32400.0,0,3
CUST116307,27800.0,18800.0,29300.0,0,2
CUST116308,48500.0,19300.0,25700.0,0,4
CUST116309,3600.0,45700.0,18800.0,0,3
CUST116310,22200.0,26800.0,18100.0,0,0
CUST116311,6200.0,64700.0,112000.0,0,3
CUST116312,32900.0,19900.0,31300.0,0,2
CUST116313,5500.0,117900.0,24400.0,1,3
CUST116314,28000.0,51800.0,13600.0,0,0
CUST116315,16600.0,33900.0,37700.0,1,0
CUST116316,2100.0,17300.0,28600.0,0,0
CUST116317,408000.0,15000.0,26300.0,0,0
CUST116318,40800.0,20800.0,11800.0,0,2
CUST116319,5300.0,14800.0,56300.0,0,3
CUST116320,7800.0,14700.0,33300.0,0,1
CUST116321,12500.0,11500.0,70000.0,0,2
CUST116322,43600.0,28700.0,20900.0,0,3
CUST116323,10000.0,47600.0,12500.0,0,1
CUST116324,7300.0,32100.0,27600.0,1,1
CUST116325,15300.0,30100.0,16700.0,1,2
CUST116326,3900.0,32500.0,20100.0,0,4
CUST116327,3400.0,21800.0,57300.0,0,2
CUST116328,7600.0,37300.0,29400.0,0,1
CUST116329,13300.0,9700.0,23100.0,0,0
CUST116330,7900.0,9800.0,25500.0,0,1
CUST116331,35300.0,21900.0,9500.0,2,4
CUST116332,29800.0,31700.0,12000.0,0,0
CUST116333,5100.0,35500.0,50700.0,0,3
CUST116334,74600.0,22000.0,32000.0,0,2
CUST116335,4600.0,23800.0,33500.0,0,1
CUST116336,9800.0,22200.0,40700.0,2,5
CUST116337,9800.0,19600.0,16000.0,1,2
CUST116338,5000.0,15700.0,37500.0,1,2
CUST116339,22100.0,22600.0,19900.0,1,0
CUST116340,93100.0,17900.0,34400.0,0,1
CUST116341,13500.0,32700.0,63300.0,1,0
CUST116342,45800.0,36600.0,34000.0,1,1
CUST116343,44300.0,35200.0,20600.0,0,1
CUST116344,22000.0,17400.0,22100.0,1,2
CUST116345,4500.0,55900.0,12500.0,1,1
CUST116346,6100.0,36900.0,14000.0,0,1
CUST116347,6800.0,12000.0,12600.0,0,0
CUST116348,192400.0,10600.0,28100.0,0,6
CUST116349,12100.0,57400.0,43700.0,0,1
CUST116350,10400.0,47300.0,32600.0,0,1
CUST116351,13900.0,29200.0,40100.0,0,1
CUST116352,87400.0,31700.0,41000.0,0,2
CUST116353,19200.0,15700.0,36200.0,1,0
CUST116354,1600.0,14900.0,16100.0,0,1
CUST116355,10600.0,19600.0,12800.0,1,0
CUST116356,53800.0,11500.0,30500.0,0,2
CUST116357,118900.0,34400.0,26000.0,1,1
CUST116358,22100.0,74100.0,56500.0,0,3
CUST116359,2600.0,20100.0,11000.0,0,2
CUST116360,14300.0,36100.0,33700.0,1,2
CUST116361,7700.0,27300.0,87100.0,0,1
CUST116362,34800.0,15000.0,19000.0,0,2
CUST116363,2600.0,14600.0,38800.0,0,0
CUST116364,6500.0,96800.0,13300.0,0,4
CUST116365,24400.0,30500.0,45300.0,0,1
CUST116366,8000.0,72800.0,25700.0,1,5
CUST116367,195400.0,17300.0,9500.0,1,1
CUST116368,2100.0,29200.0,29000.0,0,0
CUST116369,10400.0,31300.0,13400.0,1,0
CUST116370,18100.0,39600.0,30000.0,0,1
CUST116371,12700.0,41200.0,19400.0,1,2
CUST116372,19600.0,15000.0,24600.0,0,1
CUST116373,8100.0,43300.0,52700.0,1,1
CUST116374,36000.0,15000.0,9400.0,0,1
CUST116375,10300.0,24900.0,28900.0,0,0
CUST116376,35000.0,39500.0,9100.0,0,1
CUST116377,26100.0,27500.0,32200.0,0,3
CUST116378,44600.0,37500.0,32500.0,0,3
CUST116379,10900.0,19000.0,29100.0,0,1
CUST116380,5600.0,57000.0,41100.0,0,2
CUST116381,10700.0,13800.0,105400.0,0,1
CUST116382,16300.0,29700.0,23900.0,2,1
CUST116383,4600.0,20300.0,14300.0,0,2
CUST116384,32800.0,5500.0,33800.0,0,1
CUST116385,10200.0,19000.0,20000.0,1,4
CUST116386,7700.0,33400.0,21700.0,0,1
CUST116387,4100.0,63300.0,19500.0,0,1
CUST116388,21300.0,22300.0,10100.0,0,1
CUST116389,5500.0,63600.0,32900.0,1,1
CUST116390,48300.0,145400.0,36400.0,1,2
CUST116391,6400.0,27400.0,11900.0,0,0
CUST116392,28100.0,27300.0,12100.0,0,1
CUST116393,1600.0,52800.0,12700.0,0,1
CUST116394,11700.0,29500.0,15900.0,1,1
CUST116395,13400.0,43000.0,8300.0,0,1
CUST116396,9200.0,50800.0,19000.0,0,1
CUST116397,160200.0,24000.0,15600.0,1,1
CUST116398,8100.0,29400.0,9600.0,0,2
CUST116399,31100.0,26400.0,24900.0,0,1
CUST116400,9700.0,65000.0,21000.0,0,2
CUST116401,3800.0,19200.0,27600.0,0,1
CUST116402,7400.0,18400.0,12200.0,1,2
CUST116403,19500.0,25600.0,38500.0,0,1
CUST116404,27800.0,20100.0,10800.0,0,0
CUST116405,6100.0,19200.0,24400.0,1,3
